id,entity
806,Oppo K7x
807,Realme 4 Pro
808,Xiaomi Redmi K20
809,Vivo Y76s
810,Xiaomi Redmi K40 Light Luxury Edition
811,OnePlus 9RT
812,Samsung Galaxy S30
813,Vivo X70T Pro
814,Samsung Galaxy A22s
815,Oppo Reno 6 Pro Plus
816,Huawei P30 Lite
817,Samsung Galaxy M62
818,Honor 8C
819,Realme V15
820,Realme V13
821,Samsung Galaxy A82
822,Oppo F19
823,Realme XT 730G
824,Oppo R11 Pro
825,Nokia 7.1 Plus
826,Samsung Galaxy J7 Duo Chính hãng
827,Nokia C01 Plus
828,OnePlus Nord 2 CE
829,Vivo Y21T
830,Samsung Galaxy A13 6GB 128GB 
831,Vivo Y75
832,Realme C31
833,Oppo A55s
834,Oppo Reno7 SE
835,Vivo Y54s
836,OPPO A16e
837,Vivo S9e
838,Huawei Nova 8i
839,Realme C20A
840,Vivo Y32
841,Vivo Y74s
842,Xiaomi Redmi Note 11T 5G
843,OPPO K9x
844,Xiaomi F9S
845,Samsung Galaxy M22s
846,Vivo X60 Pro+
847,Realme X9 5G
848,Huawei Mate 20X
849,Oppo Reno 9
850,Samsung Galaxy A51 6GB
851,Bphone 2021
852,Xiaomi Redmi 20X
853,Asus Zenfone 8 Mini
854,Vivo V21e
855,Xiaomi 14 16GB - 1TB 
856, Xiaomi 14T Pro 12GB 512GB
857,Xiaomi 14 Lite 12GB 256GB
858, Xiaomi 14T 12GB 512GB
859,Samsung Galaxy A02
860,Huawei Y7a
861,Xiaomi Redmi A4
862,vivo Y03 4GB 128GB
863,Samsung Galaxy Fold Bloom
864,ASUS ROG Phone 5 Pro
865,Xiaomi Redmi 9 Power
866,Realme Race
867,Xiaomi Redmi 9 Activ
868,Nokia X100
869,Oppo F19s
870,Xiaomi Civi
871,Samsung Galaxy M22
872,Huawei P30
873,Huawei Nova 8
874,Vivo X60
875,Honor V20
876,Realme X3 Pro
877,Realme C15s
878,Realme Narzo 9i
879,Realme GT 2 
880,ASUS ROG Phone 8
881,Vivo X60t Pro
882,OnePlus 10 Ultra
883,Realme GT 2 Fold
884,Vivo S9
885,vivo X100s
886,Xiaomi Redmi K40 Pro
887,OPPO Reno8 Pro Plus
888,OPPO Find X3 Lite
889,Oppo Reno 5G
890,Samsung Galaxy Xcover 5
891,realme 13+ 5G 12GB 256GB
892,Samsung Galaxy A55 5G 12GB 256GB
893,Honor X9C 5G 12GB 256GB
894,Xiaomi Redmi 14
895,Tecno Pova 7
896,Xiaomi Mi Mix 4 Pro
897,Xiaomi Redmi 9 Pro
898,Vsmart Joy 5
899,Samsung Galaxy Z Flip Lite
900,Vivo Y52s
901,Vsmart Active 4
902,Vivo X60t Pro Plus
903,Xiaomi Civi 2
904,Oppo K9 Pro
905,Samsung Galaxy Note 10 512GB
906,Realme Q3
907,Realme GT Neo 2
908,Vivo Y12A
909,Vivo Y31
910,Oppo F11 Plus
911,Realme Q3s
912,OPPO Find X7 Ultra 12GB 256GB
913,Samsung A56 5G 8GB - 256GB
914,Xiaomi POCO X4
915,POCO M6 Plus
916,Xiaomi Poco M3 Pro
917,POCO M6 Plus 5G
918,Samsung Galaxy A34 8GB 256GB-Bạc
919,Masstel Hero 30
920,vivo V40 Lite
921,vivo X200 Ultra
922,Xiaomi Poco F7 Ultra
923,Xiaomi Redmi A5 4G
924,Xiaomi Redmi Note 14S
925,Realme C21
926,Nokia 1.4
927,Oppo K9
928,Bphone B60
929,Xiaomi Mi 8 SE 4GB RAM
930,Oppo Reno 5 Pro
931,Huawei P50
932,Xiaomi Civi Pro
933,Xiaomi CC11 Pro
934,Huawei Mate 40 Pro
935,Realme X7 Pro
936,Samsung Galaxy M31s
937,Oppo Reno4 Lite
938,Oppo Find X3 Neo
939,Oppo Reno5 Z 5G
940,Xiaomi Mi 10T Lite
941,Xiaomi Mi 10 Pro Plus
942,Huawei Mate 40
943,realme C65 8GB 128GB
944,Tecno Pova 7 Neo
945,Vivo Nex 5
946,Samsung Galaxy A35 5G 8GB-256GB
947,Realme C30
948,Poco M2 Realoaded
949,Xiaomi Mi 8 SE 6GB RAM
950,Nokia 6.4
951,Oppo F11 Pro 128GB
952,Vivo Y21e
953,Vivo Y10
954,Oppo Reno 20x Zoom
955,Vsmart Aris 2
956,Vsmart Live 5
957,Xiaomi 12 Lite
958,iPhone 16 Ultra
959,Điện thoại Tecno Camon 30
960,Realme GT
961,Oppo Reno5 Lite
962,Samsung Galaxy Note 30 Ultra
963,Vivo Y20G
964,Xiaomi Mi 11 Ultra
965,Samsung Galaxy M32s
966,Xiaomi Mi 11i 8G 256GB
967,Xiaomi Note 11
968,Samsung Galaxy F32
969,Samsung Galaxy F42
970,Tecno Spark 9
971,Nubia Red Magic 7 Pro
972,Nubia Red Magic 6S 12GB 128GB
973,Sony Xperia XZ3
974,Nokia XR21 5G
975,Xiaomi Redmi Note 9T 5G
976,Nubia Red Magic 7S
977,Xiaomi POCO F1 64GB
978,Xiaomi 11i HyperCharge
979,Samsung Galaxy M31 Prime
980,Samsung Galaxy M13 5G
981,Vivo Y3s
982,OPPO F21
983,Samsung Galaxy F12
984,Nokia C10
985,Vsmart Bee Lite 2
986,vivo X100 Ultra
987,Xiaomi Mi Mix Flip
988,Huawei Mate X2
989,Vivo Y12G
990,OPPO A16s
991,Điện thoại Phillips E506
992,Huawei Nova Y60
993,Xiaomi Mi CC11
994,Xiaomi Mi 11 Lite new 5G
995,Google Pixel 8A
996,Oppo Reno 4F
997,Vsmart Bee Lite
998,Nokia C3
999,Realme 3i 64GB
1000,Samsung Galaxy F41
1001,Realme V3
1002,Xiaomi Redmi 9i
1003,Oneplus Nord N20
1004,OnePlus 10R
1005,Samsung Galaxy F23 5G
1006,Samsung Galaxy Jump2
1007,Xiaomi Redmi K50 Pro Plus
1008,OPPO A54s
1009,Vivo S12
1010,Nokia G400
1011,ASUS ZenFone 9
1012,Huawei Mate 40 Pro Plus
1013,Xiaomi Mi 11 Pro
1014,Huawei Nova 9 Pro
1015,Realme GT Neo 2T
1016,Samsung Galaxy M33
1017,Huawei Enjoy 20 Pro
1018,Realme X7
1019,Vivo V15 128GB
1020,Samsung Galaxy Note 10 Pro
1021,Vivo S7e 5G
1022,Samsung Galaxy F02s
1023,Vivo S10 Pro
1024,Oppo Reno 6 Pro
1025,Huawei P50 Pro+
1026,Realme 8i
1027,Vivo Y31S
1028,Samsung Galaxy M53 5G
1029,Xiaomi CIVI 1S
1030,Xiaomi Redmi 10 Prime Plus
1031,Samsung Galaxy M12
1032,Samsung Galaxy M42
1033,Xiaomi Poco F3 GT
1034,Vivo S10
1035,Xiaomi Redmi Note 10 JE
1036,Realme 8s
1037,Huawei Nova 8 SE Vitality Edition
1038,Mobell M139 4G
1039,Huawei Nova 9
1040,Nokia X21 5G
1041,Vivo Y71
1042,OPPO Find X7 Ultra 16GB 256GB
1043,Realme Narzo 50A Prime
1044,Realme Q5
1045,Realme V11s
1046,OPPO Find X7 5G 16GB 256GB
1047,Huawei Mate X3
1048,Xiaomi POCO C50
1049,Xiaomi POCO M3
1050,Samsung Galaxy S22 FE
1051,Honor Power
1052,Tecno Spark 30 5G 6GB-128GB
1053,OPPO Reno14 5G
1054,Nothing Phone 3A
1055,ZTE Nubia Z60S Pro 12GB 256GB
1056,Xiaomi Poco F7 Pro
1057,ZTE Nubia Z60S Pro 16GB 512GB
1058,Apple
1059,Apple A18 Pro
1060,CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi hiệu suất
1061,iOS
1062,iOS 18
1063,6.9 inches
1064,2868 x 1320 pixels
1065,Super Retina XDR OLED
1066,120Hz
1067,"Camera chính: 48MP, f/1.78, 24mm, 2µm, chống rung quang học dịch chuyển cảm biến thế hệ thứ hai, Focus Pixels 100%<br>Telephoto 2x 12MP: 52 mm, ƒ/1.6<br> Camera góc siêu rộng: 48MP, 13 mm,ƒ/2.2 và trường ảnh 120°, Hybrid Focus Pixels, ảnh có độ phân giải "
1068,"12MP, ƒ/1.9, Tự động lấy nét theo pha Focus Pixels"
1069,"4K@24 fps, 4K@25 fps, 4K@30 fps, 4K@60 fps, 4K@100 fps, 4K@120 fps <br>1080p@25fps, 1080p@30 fps, 1080p@60 fps hoặc 1080p@120 fps<br> 720p@30 fps"
1070,"Sạc không dây MagSafe lên đến 25W với bộ tiếp hợp 30W trở lên<br>Sạc không dây Qi2 lên đến 15W<br>Sạc không dây Qi lên đến 7,5W"
1071,True
1072,IP68 chống nước ở độ sâu tối đa 6 mét trong vòng tối đa 30 phút) theo tiêu chuẩn IEC 60529
1073,Sim kép (nano-Sim và e-Sim) - Hỗ trợ 2 e-Sim
1074,256 GB
1075,8GB - 12GB
1076,Có
1077,Bluetooth 5.3
1078,Wi‑Fi 7 (802.11be) với 2x2 MIMO7
1079,"GPS, GLONASS, Galileo, QZSS, BeiDou và NavIC"
1080,"163 x 77,6 x 8,25 mm"
1081,227 gram
1082,"Hỗ trợ 5G, Sạc không dây, Nhận diện khuôn mặt, Kháng nước, kháng bụi, Điện thoại AI"
1083,"iPhone 16 Pro Max sử dụng iOS 18, Cáp Sạc USB‑C (1m), Tài liệu"
1084,1 ĐỔI 1 trong 30 ngày nếu có lỗi phần cứng nhà sản xuất. Bảo hành 12 tháng tại trung tâm bảo hành chính hãng Apple: CareS.vn
1085,Samsung
1086,Snapdragon 8 Elite dành cho Galaxy (3nm)
1087,"Tốc độ CPU 4.47GHz, 3.5GHz <br> 8 nhân"
1088,Android
1089,Android 17
1090,6.2 inches
1091,2340 x 1080-pixel 
1092,Dynamic AMOLED 2X
1093,Camera siêu rộng 12MP<br>  Camera góc rộng 50MP<br>Camera Tele 10MP
1094,12MP
1095,Sạc nhanh 25W
1096,IP68
1097,2 Nano-SIM + eSIM
1098,12GB trở lên
1099,Bluetooth v5.4
1100,"802.11a/b/g/n/ac/ax/be 2.4GHz+5GHz+6GHz, EHT320, MIMO, 4096-QAM"
1101,"GPS, Glonass, Beidou, Galileo, QZSS"
1102,Dài 146.9mm - Ngang 70.5mm - Dày 7.2mm
1103,162g
1104,"Hỗ trợ 5G, Nhận diện khuôn mặt, Kháng nước, kháng bụi, Điện thoại AI"
1105,Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. 
1106,Xiaomi
1107,MediaTek Dimensity 9300+
1108,"1 x Cortex-X4, tối đa 3,4GHz; 3 x Cortex-X4,  lên đến 2,85GHz; 4 x Cortex-A720, lên đến 2.0GHz"
1109,6.67 inches
1110,1220 x 2712 pixels
1111,AMOLED
1112,Từ 144Hz trở lên
1113,"Máy ảnh chính: 50MP, 23mm, ƒ/1 6 <br> Máy ảnh góc siêu rộng: 12MP, 15mm, ƒ/2 2 <br>Máy ảnh tele: 50MP, 60mm, ƒ/2 0"
1114,"32MPƒ/2,0 <br>Độ dài tiêu cự tương đương 25 mm <br> FOV 80,8˚<br>Chế độ ban đêm<br>HDR<br>Tính năng chụp ảnh bằng lòng bàn tay"
1115,HyperCharge 120W<br> HyperCharge không dây 50W
1116,IP686
1117,512 GB
1118,v5.4
1119,Wi-Fi 7
1120,"160,4 x 75,1 x 8,39 mm"
1121,209g
1122,"Hỗ trợ 5G, Bảo mật vân tay, Nhận diện khuôn mặt, Kháng nước, kháng bụi, Điện thoại AI"
1123,"Xiaomi 14T Pro 5G, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C"
1124,Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. 
1125,OPPO
1126,Snapdragon 8 plus Gen 1 8 nhân
1127,1x3.0 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510
1128,Android 13
1129,6.74 inches
1130,1240 x 2772 pixels 
1131,"Camera góc rộng: 50 MP<br>Kính tiềm vọng: 64 MP, PDAF, 5x optical zoom<br>Camera góc siêu rộng: 8 MP, f/2.2"
1132,"Camera góc rộng: 32 MP, f/2.4"
1133,"4K@30/60fps, 1080p@30/60/120/240fps, gyro-EIS, OIS, HDR"
1134,"Sạc có dây 100W , Tiết kiệm pin, Sạc siêu nhanh SuperVOOC"
1135,IPX4
1136,2 SIM (Nano-SIM)
1137,v5.3
1138,Wi-Fi 6<br>Dual-band (2.4 GHz/5 GHz)
1139,"QZSS, GPS, GLONASS, GALILEO, BEIDOU"
1140,162.9 x 74 x 8.3 mm
1141,194 g 
1142,"Hỗ trợ 5G, Bảo mật vân tay, Nhận diện khuôn mặt, Kháng nước, kháng bụi"
1143,"Cáp Type C, Củ sạc nhanh rời đầu Type A, Hộp, Sách hướng dẫn, Ốp lưng, Cây lấy sim"
1144,MediaTek Dimensity 8300-Ultra
1145,"1x Cortex-A715, Lên đến 3,35GHz; 3x  Cortex-A715, Lên đến 3,2GHz; 4x Cortex-A510  lên đến 2,2GHz"
1146,"Camera chính: 50MP, 23mm, ƒ/1 7 Cảm biến hình ảnh IMX906 của Sony 2 0 m Super Pixel <br>Máy ảnh tele: 50MP, 50mm, ƒ/1 9<br>Máy ảnh góc siêu rộng: 12MP, 15mm, ƒ/2 2 "
1147,"32MPƒ/2,0<br>FOV 80,8˚<br>Chế độ ban đêm<br>HDR<br>Tính năng chụp ảnh bằng lòng bàn tay"
1148,HyperCharge 67W
1149,Wi-Fi 6E
1150,"160,5mm x 75,1mm x 7,80mm (Kính)<br>  160,5mm x 75,1mm x 7,95mm (PU)"
1151,195g
1152,"Hỗ trợ 5G, Bảo mật vân tay, Nhận diện khuôn mặt"
1153,"Xiaomi 14T, Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C"
1154,TBU after Unpack
1155,Android 15
1156,3120 x 1440 pixels (Quad HD+)
1157,"Camera siêu rộng 50MP<br>Camera góc rộng 200 MP<br>Camera Tele (5x) 50MP<br>Camera Tele (3x) 10MP"""
1158,12 MP
1159,TBU
1160,Sạc nhanh 45W<br>Super Fast Charging 2.0*<br>Fast Wireless Charging 2.0<br>Wireless PowerShare
1161,Dài 162.8mm - Ngang 77.6mm - Dày 8.2mm
1162,218g
1163,"Hỗ trợ 5G, Nhận diện khuôn mặt, Kháng nước, kháng bụi, Điện thoại AI, Đi kèm bút cảm ứng"
1164,"Samsung Galaxy S25 Ultra, hộp đựng, khe sim,..."
1165, Apple A16 Bionic 6 nhân
1166,CPU 6 lõi với 2 lõi hiệu năng và 4 lõi tiết kiệm điện
1167,iOS 17
1168,6.1 inches
1169,2556 x 1179 pixels
1170,60Hz
1171,Chính 48 MP & Phụ 12 MP
1172,"12MP, ƒ/1.9"
1173,HD 720p@30fps<br>FullHD 1080p@60fps<br>FullHD 1080p@30fps<br>4K 2160p@24fps<br>4K 2160p@30fps<br>4K 2160p@60fps<br>FullHD 1080p@120fps<br>FullHD 1080p@240fps
1174,Hỗ trợ sạc tối đa: 20 W <br>Sạc pin nhanh<br>Tiết kiệm pin<br>Sạc không dây<br>Sạc không dây MagSafe
1175,2 SIM (nano‑SIM và eSIM)
1176,128 GB
1177,4GB - 6GB
1178,Wi-Fi MIMO<br>Wi-Fi 6<br>Wi-Fi 802.11 a/b/g/n/ac/ax
1179,"GPS, GLONASS, Galileo, QZSS, and BeiDou"
1180,147.6 x 71.6 x 7.80 mm
1181,171g
1182,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C"
1183,Exynos 2400e (4nm)
1184,"10 nhân 3.1GHz, 2.9GHz, 2.6GHz, 1.95GHz"
1185, Android 14
1186,6.7 inches
1187,1080 x 2400 pixels (FullHD+)
1188,Dynamic AMOLED
1189,50MP + 12vMP + 8MP
1190,10MP
1191,"UHD 8K (7680 x 4320)@30fps<br>240fps @FHD, 120fps @FHD, 120fps @UHD"
1192,SIM 1 + SIM 2 / SIM 1 + eSIM / 2 eSIM
1193,8G
1194,"802.11a/b/g/n/ac/ax 2.4GHz+5GHz+6GHz, HE160, MIMO, 1024-QAM"
1195,"GPS, Glonass, Beidou, Galileo, NavIC, QZSS"
1196,162.0 x 77.3 x 8.0 mm
1197,213 g
1198,Điện thoại thông minh<br> Cáp truyền dữ liệu<br> Que lấy sim
1199,CPU 6 lõi mới với 2 lõi hiệu năng và 4 lõi tiết kiệm điện
1200,6.3 inches
1201,2622 x 1206  pixels
1202,"Camera chính: 48MP, f/1.78, 24mm, chống rung quang học dịch chuyển cảm biến thế hệ thứ hai, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao<br>Hỗ trợ Telephoto 2x 12MP: 52 mm, ƒ/1.6<br> Camera góc siêu rộng: 48MP, 13 mm, ƒ/2.2 và trường ảnh 120°, H"
1203,Quay video 4K Dolby Vision ở tốc độ 24 fps <br>Quay video 1080p Dolby Vision <br>Quay video 720p Dolby Vision <br>
1204,"Sạc không dây MagSafe lên đến 25W với bộ tiếp hợp 30W trở lên<br> Sạc không dây Qi2 lên đến 15W<br>Sạc không dây Qi lên đến 7,5W"
1205, IP68 chống nước ở độ sâu tối đa 6 mét trong vòng tối đa 30 phút) theo tiêu chuẩn IEC 60529
1206,"GPS, GLONASS, Galileo, QZSS và BeiDou"
1207,"Rộng: 71,5 mm  Cao: 149,6 mm  Dày: 8,25 mm"
1208,199 gram
1209,"iPhone sử dụng iOS 18, Cáp Sạc USB‑C (1m), Tài liệu"
1210,MediaTek Helio G99-Ultra
1211,"8 nhân, lên đến 2.2GHz"
1212,Android 14
1213,Hệ thống camera AI 108MP <br> Camera đo chiều sâu 2MP - f/2.4<br> Camera cận cảnh 2MP - f/2.4
1214,Camera trước 20MP - f/2.2
1215,HD 720p@30fps  <br> FullHD 1080p@60fps<br>  FullHD 1080p@30fps
1216,Sạc turbo 33W
1217,IP54
1218,2 Nano-SIM
1219,5.3
1220,"Wi-Fi hotspot,  Wi-Fi Direct,  Wi-Fi 802.11 a/b/g/n/ac"
1221,163.25mm x 76.55mm x 8.16mm
1222,196.5g
1223,"Bảo mật vân tay, Nhận diện khuôn mặt, Kháng nước, kháng bụi, Điện thoại AI"
1224,"Redmi Note 14, Cáp USB Type C, Củ sạc 33W, Dụng cụ lấy SIM, Sách hướng dẫn,..."
1225,Bảo hành 18 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất. 
1226,Qualcomm Snapdragon® 8 Elite
1227,Qualcomm® Oryon™ CPU@4.32GHz
1228,ColorOS
1229,"ColorOS 15, nền tảng Android 15"
1230,8.12 inches
1231,2.480 x 2.248 pixels
1232,"50MP, ƒ/1.8 OIS (Chính) + 8MP, ƒ/2.2 (Góc rộng) + 50MP, ƒ/2.7 (Tele)"
1233,"Màn hình chính: 8MP, ƒ/2.4<br>Màn hình ngoài: 8MP, ƒ/2.4"
1234,"4K@60fps/30fps,  1080P@60fps/30fps, 720P@30fps"
1235,Siêu sạc nhanh superVOOC 80W
1236,"IPX6, IPX8, IPX9"
1237,Dual nano-SIM hoặc 1 nano-SIM + 1 eSIM
1238,5.4 BLE
1239,"Wifi 6, 802.11 a/b/g/n/ac/ac wave 2/ax, Wifi 2.4G/5G"
1240,GPS
1241,Khi mở: 160.87 x 146.58 x 4.21 mm<br>Khi gập: 160.87 x 74.42 x 8.93 mm
1242,Khoảng 229g
1243,"Hỗ trợ 5G, Kháng nước, kháng bụi"
1244,"Oppo Find N5, Cáp Type-C, Củ sạc, Que lấy sim, Miếng dán màn hình (Đã dán sẵn), Vỏ bảo vệ, Sách hướng dẫn sử dụng"
1245,Apple A15
1246,3.22 GHz
1247, iOS 15
1248,2532 x 1170 pixels
1249,"Camera góc rộng: 12MP, f/1.6 <br> Camera góc siêu rộng: 12MP, ƒ/2.4 "
1250,"12MP, f/2.2"
1251,4K 2160p@30fps/60fps/24fps<br>FullHD 1080p@30fps/60fps/120fps/240fps<br>HD 720p@30fps
1252,"Sạc nhanh 20W, Sạc không dây, Sạc ngược không dây 15W, Sạc pin nhanh, Tiết kiệm pin"
1253,v5.0
1254,Wi‑Fi 6 (802.11ax)
1255,"146,7 x 71,5 x 7,65mm"
1256,173g
1257,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C"
1258,MediaTek Dimensity 7025 - Ultra
1259,"Octa-core processor, up to 2.5GHz<br>Tiền trình 6nm"
1260,Xiaomi HyperOS
1261,"108MP, ƒ/1.7<br>8MP góc siêu rộng, ƒ/2.2<br>2MP Macro, ƒ/2.4"
1262,"20MP, ƒ/2.2"
1263,Sạc nhanh turbo 45W<br>Sạc 45W trong hộp
1264,IP64
1265,162.4 x 75.7 x 7.99mm
1266,190g
1267,"Xiaomi Redmi Note 14 5G, Củ sạc, Cáp, Ốp, Dụng cụ lấy SIM, Hướng dẫn sử dụng nhanh"
1268,Hãng khác
1269,Unisoc T8100
1270,Octa-Core (4*Cortex-A76 @ 2.2GHz + 4*Cortex-A55 @2.0GHz)
1271,6.8 inches
1272,50MP + 2MP
1273,16MP
1274,Sạc nhanh 33W
1275,BT5.2
1276,"802.11a/b/g/n/ac, 2.4GHz & 5 GHz"
1277,GPS/AGPS/GLONASS/Galileo
1278,168.3 x 76.5 x 8.3mm
1279,"Nubia Neo 3 4G, sạc, cáp sạc, que chọc sim, sách hướng dẫn sử dụng"
1280,MediaTek Dimensity 7200 Pro (4nm TSMC process)
1281,Up to 2.8 GHz
1282,1080 x 2412 pixels
1283,Flexible AMOLED On-cell
1284,"50 MP, f/1.88, 1/1.56"" <br>50 MP, f/2.2, 1/2.76"", 114° FOV"
1285,"32 MP, f/2.2, 1/2.74"""
1286,4K@30fps <br>1080p@60/120fps 
1287,Sạc nhanh 45W 
1288,802.11 a/b/g/n/ac or ax (Wi-Fi 6)<br>2.4 GHz / 5 GHz
1289,"GPS (L1), GLONASS (G1), BDS (B1I), GALILEO (E1), QZSS (L1)"
1290,161.74 x 76.32 x 8.55 mm
1291,190 g
1292,"Pin, Sạc; Que cắm SIM"
1293,Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 3 tháng nếu có lỗi phần cứng từ nhà sản xuất.
1294,MediaTek Dimensity 7350 Pro 5G
1295,Up to 3.0 GHz
1296,"Camera chính: 50 MP, f/1.88, 1/1.57""<br>Camera góc siêu rộng: 50 MP, f/2.2, 1/2.76"""
1297,"50 MP, f/2.2, 1/2.76"""
1298,Sạc nhanh 50W 
1299,161.7 x 76.3 x 8.5 mm
1300,Snapdragon 8 Gen 3 For Galaxy
1301,"3.39GHz,3.1GHz,2.9GHz,2.2GHz"
1302,"Android 14, One UI 6.1"
1303,1440 x 3120 pixels
1304,"Camera chính: 200MP, Laser AF, OIS <br>Camera: 50MP,  PDAF, OIS, zoom quang học 5x<br>Camera tele: 10MP<br>Camera góc siêu rộng: 12 MP, f/2.2, 13mm, 120˚"
1305,"12 MP, f/2.2"
1306,"8K@24/30fps, 4K@30/60/120fps, 1080p@30/60/240fps, 1080p@960fps"
1307,"Sạc nhanh 45W,  Chia sẻ pin không dây, Sạc siêu nhanh, Sạc không dây"
1308,162.3 x 79.0 x 8.6mm
1309,232g
1310,"Hỗ trợ 5G, Bảo mật vân tay, Nhận diện khuôn mặt, Kháng nước, kháng bụi, Điện thoại AI, Đi kèm bút cảm ứng"
1311,Samsung S24 Ultra <br>2. Cáp truyền dữ liệu <br>3. Que lấy sim <br> * Galaxy S24 Ultra không bao gồm củ sạc.
1312,Exynos 1580
1313,"8 nhân 2.9GHz, 2.6GHz, 1.9GHz"
1314,1080 x 2340 pixels (FullHD+)
1315,Super AMOLED
1316,"50.0 MP, F/1.8  + 12.0 MP, F/2.2  + 5.0 MP, F/2.4"
1317,"12.0 MP, F/2.2 "
1318,UHD 4K (3840 x 2160)@30fps<br>240fps @HD
1319,IP67 
1320,"802.11a/b/g/n/ac/ax 2.4GHz+5GHz, HE80, MIMO, 1024-QAM"
1321,162.2 x 77.5 x 7.4 mm
1322,198g
1323,"Samsung A56, Cáp, Que chọc sim, Hộp đựng, Hướng dẫn sử dụng"
1324,Unisoc T9100
1325,1080 x 2392 pixels
1326,OLED
1327,Sạc nhanh 80W
1328,Wi-Fi 2.4Ghz + 5Ghz
1329,"Hỗ trợ 5G, Bảo mật vân tay"
1330,"Nubia Neo 3 GT, sạc, cáp sạc, que chọc sim, sách hướng dẫn sử dụng"
1331,Dimensity 8400-Ultra 
1332,50MP
1333,Sạc nhanh 90W
1334,"GPS, GALILEO, GLONASS, QZSS, BDS (B1I+B1c)"
1335,Xiaomi POCO X7 Pro / Bộ sạc / Cáp USB Type-C / Dụng cụ tháo SIM / Ốp bảo vệ / Thông tin an toàn / Hướng dẫn bắt đầu nhanh / Thẻ bảo hành
1336,Apple A15 Bionic 6 nhân
1337, 3.22 GHz
1338,iOS 16
1339,"Camera góc rộng: 12MP, ƒ/1.5<br>Camera góc siêu rộng: 12MP, ƒ/2.4"
1340,"12MP, ƒ/1.9 "
1341,4K@24fps/25fps/30fps/60fps<br>1080p HD@24fps/25fps/30fps/60fps<br>720p HD@30fps
1342,Sạc nhanh 20W<br>Tiết kiệm pin<br>Sạc không dây<br>Sạc không dây MagSafe
1343, IP68
1344,"v5.3, A2DP, LE"
1345,"Wi-Fi MIMO, Dual-band (2.4 GHz/5 GHz), Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi hotspot"
1346,"BEIDOU, GALILEO, GPS, QZSS, iBeacon, GLONASS"
1347,146.7 x 71.5 x 7.8 mm
1348,172 g
1349,Snapdragon 8 Gen 3 for Galaxy Tăng lên 42% AI
1350,"8 nhân 3.39 GHz, 3.1GHz, 2.9GHz, 2.2GHz"
1351,1080 x 2640 pixels
1352,"Camera góc chụp rộng: 50.0 MP, f/1.8, thu phóng quang học 2x<br>Góc chụp siêu rộng: 12.0 MP, f/2.2"
1353,"10.0 MP, f/2.2"
1354,"UHD 4K (3840 x 2160)@60fps<br>240fps @FHD, 120fps @FHD"
1355,IP48
1356,1 Nano SIM + 1 eSIM hoặc 2 eSIM
1357,Wi-Fi 802.11a/b/g/n/ac/ax <br>2.4GHz+5GHz+6GHz
1358,Kích thước: 165.1 x 71.9 x 6.9 mm<br>Kích thước gập: 85.1 x 71.9 x 14.9 mm
1359,187 g
1360,Apple A18 
1361,"Camera chính: 48MP, f/1.6, 26mm, Focus Pixels 100%, hỗ trợ ảnh có độ phân giải siêu cao<br> Camera góc siêu rộng: 12MP, ƒ/2.2, 13 mm, Focus Pixels 100%, Độ phóng đại quang học 2x, độ thu nhỏ quang học 2x; phạm vi thu phóng quang học 4x Độ thu phóng kỹ thu"
1362,"4K@24 fps<br>4K@25 fps<br>4K@30 fps<br>4K@60 fps<br>1080p@25fps, 1080p@30 fps, hoặc 1080p@60 fps"
1363,"Sạc không dây lên đến 25W <br>Sạc không dây Qi2 lên đến 15W<br>Sạc không dây Qi lên đến 7,5W"
1364,Đạt mức IP68 (chống nước ở độ sâu tối đa 6 mét trong vòng tối đa 30 phút) theo tiêu chuẩn IEC 60529
1365,"147,6 x 71,6 x 7,80 mm"
1366,170 gram
1367,Apple A16 Bionic
1368,2796 x 1290-pixel
1369,4K@24/25/30/60 fps<br>HD 1080p@25/30/60 fps<br>HD 720p@30 fps
1370,"Sạc nhanh<br>Sạc không dây MagSafe lên đến 15W<br>Sạc không dây Qi lên đến 7,5W"
1371,Đạt mức IP68 (chống nước ở độ sâu tối đa 6 mét trong vòng tối đa 30 phút)
1372,"160,9 x 77,8 x 7,80 mm"
1373,201 g
1374,Qualcomm Snapdragon 7 Gen 1 (4 nm)
1375,1x2.4 GHz Cortex-A710 & 3x2.36 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510
1376,Super AMOLED Plus
